,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2910,"Runnymede, The Junction North",43.6517026,-79.4759978,Bloom Restaurant,43.65030692996379,-79.4798355748952,Latin American Restaurant
2911,"Runnymede, The Junction North",43.6517026,-79.4759978,Book City (Bloor West),43.65021080519715,-79.48122019699115,Bookstore
2912,"Runnymede, The Junction North",43.6517026,-79.4759978,Ali Baba's,43.65100956228928,-79.4771792559058,Falafel Restaurant
2913,"Runnymede, The Junction North",43.6517026,-79.4759978,Bukhara indian cuisine,43.65110529992475,-79.47710362509072,Indian Restaurant
2914,"Runnymede, The Junction North",43.6517026,-79.4759978,Fat Bastard Burrito,43.6497791550768,-79.48289414342419,Burrito Place
2915,"Runnymede, The Junction North",43.6517026,-79.4759978,Wibke's Espresso Bar,43.64913158497341,-79.48480237071465,Coffee Shop
2916,"Runnymede, The Junction North",43.6517026,-79.4759978,Global Pet Food,43.65248625779149,-79.47046408794637,Pet Store
2917,"Runnymede, The Junction North",43.6517026,-79.4759978,Awai,43.65041203760419,-79.47847723960876,Vegetarian / Vegan Restaurant
2918,"Runnymede, The Junction North",43.6517026,-79.4759978,Campo,43.655191,-79.487067,Italian Restaurant
2919,"Runnymede, The Junction North",43.6517026,-79.4759978,Amber European Restaurant,43.64994563414707,-79.48200902277628,French Restaurant
2920,"Runnymede, The Junction North",43.6517026,-79.4759978,Asa Sushi,43.64990164450559,-79.4846109228881,Sushi Restaurant
2921,"Runnymede, The Junction North",43.6517026,-79.4759978,Yumi Sushi,43.64989127391365,-79.4824044490675,Sushi Restaurant
2922,"Runnymede, The Junction North",43.6517026,-79.4759978,Bryden's Pub,43.64925890136825,-79.4846509607823,Pub
2923,"Runnymede, The Junction North",43.6517026,-79.4759978,Falafel World,43.649800784968164,-79.48272777159343,Falafel Restaurant
2924,"Runnymede, The Junction North",43.6517026,-79.4759978,LCBO,43.651707310433466,-79.47427796129955,Liquor Store
2925,"Runnymede, The Junction North",43.6517026,-79.4759978,Rennie Park,43.64609833600449,-79.47451650534062,Park
2926,"Runnymede, The Junction North",43.6517026,-79.4759978,The Works Gourmet Burger Bistro,43.650735,-79.47744,Restaurant
2927,"Runnymede, The Junction North",43.6517026,-79.4759978,Goodfellas Wood Oven Pizza,43.648224,-79.486356,Italian Restaurant
2928,"Runnymede, The Junction North",43.6517026,-79.4759978,Grillway Subs and Burgers,43.660032483926535,-79.47993664555445,Diner
2929,"Runnymede, The Junction North",43.6517026,-79.4759978,RBC Royal Bank,43.65014198969323,-79.48027377570449,Bank
2930,"Runnymede, The Junction North",43.6517026,-79.4759978,Timothy's World Coffee,43.651525223699124,-79.47495742997707,Coffee Shop
2931,"Runnymede, The Junction North",43.6517026,-79.4759978,Booster Juice,43.64980188,-79.4836826,Smoothie Shop
2932,"Runnymede, The Junction North",43.6517026,-79.4759978,Souvlaki Hut,43.65154441668675,-79.47453931478424,Greek Restaurant
2933,"Runnymede, The Junction North",43.6517026,-79.4759978,Tim Hortons,43.65196934177635,-79.47351872923718,Coffee Shop
2934,"Runnymede, The Junction North",43.6517026,-79.4759978,Westwood Grill,43.65996227884925,-79.47975658290109,Asian Restaurant
2935,"Runnymede, The Junction North",43.6517026,-79.4759978,Mackenzie's High Park,43.65298143876948,-79.46838482412966,Pub
2936,"Runnymede, The Junction North",43.6517026,-79.4759978,TD Canada Trust,43.651284593586276,-79.47659432888031,Bank
2937,"Runnymede, The Junction North",43.6517026,-79.4759978,Java Joe's,43.650424,-79.479755,Café
2938,"Runnymede, The Junction North",43.6517026,-79.4759978,Aztec’s Mine,43.65292935473941,-79.46858398069155,Mexican Restaurant
2939,"Runnymede, The Junction North",43.6517026,-79.4759978,Pizza Hut,43.652272,-79.471873,Pizza Place
2940,"Runnymede, The Junction North",43.6517026,-79.4759978,Heart,43.650310315403544,-79.48012458547709,Dessert Shop
2941,"Runnymede, The Junction North",43.6517026,-79.4759978,Swan & Firkin,43.651217856234474,-79.47580613516895,Pub
2942,"Runnymede, The Junction North",43.6517026,-79.4759978,Pizza Pizza,43.650891010950225,-79.47713449187698,Pizza Place
2943,"Runnymede, The Junction North",43.6517026,-79.4759978,Subway,43.65032586649614,-79.48092125061991,Sandwich Place
2944,"Runnymede, The Junction North",43.6517026,-79.4759978,Second Cup,43.650136727534054,-79.48079476951547,Café
2945,"Runnymede, The Junction North",43.6517026,-79.4759978,Humber Cinema,43.64911832002547,-79.48481789910943,Indie Movie Theater
2946,"Runnymede, The Junction North",43.6517026,-79.4759978,High Park Swimming Pool,43.649506864207254,-79.46569919586182,Pool
2947,"Runnymede, The Junction North",43.6517026,-79.4759978,Shoppers Drug Mart,43.651105,-79.476428,Pharmacy
2948,"Runnymede, The Junction North",43.6517026,-79.4759978,Bloor-Jane Restaurant,43.64951305181438,-79.48407033610728,Diner
2949,"Runnymede, The Junction North",43.6517026,-79.4759978,System Fitness,43.652348322402425,-79.47126007281913,Gym
2950,"Runnymede, The Junction North",43.6517026,-79.4759978,Tim Hortons,43.648525791237965,-79.48506608605385,Coffee Shop
2951,"Runnymede, The Junction North",43.6517026,-79.4759978,A Dark Horse,43.64953295859084,-79.4830557372747,Bar
2952,"Runnymede, The Junction North",43.6517026,-79.4759978,Cards 'N' Such,43.650496785721714,-79.48077806752838,Post Office
2953,"Runnymede, The Junction North",43.6517026,-79.4759978,Retrofit Pilates,43.647948823562515,-79.47905374028939,Pilates Studio
2954,"Runnymede, The Junction North",43.6517026,-79.4759978,Koffea,43.650193,-79.481715,Coffee Shop
2955,"Runnymede, The Junction North",43.6517026,-79.4759978,High Park Soccer Fields,43.64778790020899,-79.47299459298121,Soccer Field
2956,"Runnymede, The Junction North",43.6517026,-79.4759978,Yama,43.6498566723268,-79.48205245542091,Sushi Restaurant
2957,"Runnymede, The Junction North",43.6517026,-79.4759978,Pizza Pizza,43.64931132140717,-79.48455987958097,Pizza Place
2958,"Runnymede, The Junction North",43.6517026,-79.4759978,My Place - a Canadian Pub,43.64845840072295,-79.48518749174133,Pub
2959,"Runnymede, The Junction North",43.6517026,-79.4759978,Garden's Food,43.65311589276982,-79.46770817568816,Food & Drink Shop
2960,"Runnymede, The Junction North",43.6517026,-79.4759978,TTC Bus #77 Swansea,43.645188507037865,-79.47538437955026,Bus Line
2961,"Runnymede, The Junction North",43.6517026,-79.4759978,Bennett Parkette,43.65391879339464,-79.4671871696148,Park
2962,"Runnymede, The Junction North",43.6517026,-79.4759978,Classico,43.649194,-79.484699,Pizza Place
2963,"Runnymede, The Junction North",43.6517026,-79.4759978,IDA High Park,43.65331554198388,-79.46681112650649,Pharmacy
2964,"Runnymede, The Junction North",43.6517026,-79.4759978,West End Mamas,43.6487032,-79.484919,Health Food Store
2965,"Runnymede, The Junction North",43.6517026,-79.4759978,Revina Park,43.65868647524527,-79.4730773540552,Baseball Field
2966,"Runnymede, The Junction North",43.6517026,-79.4759978,(The New) Moksha Yoga Bloor West,43.648658140097254,-79.48524158555848,Yoga Studio
2967,"Runnymede, The Junction North",43.6517026,-79.4759978,Rennie Park Rink,43.644299822716306,-79.47365960882213,Skating Rink
2968,"Runnymede, The Junction North",43.6517026,-79.4759978,Ernie Keith Field @ High Park,43.6492680637172,-79.46602408769519,Baseball Field
2969,"Runnymede, The Junction North",43.6517026,-79.4759978,The Coffee Bouquets,43.648785,-79.48594,Coffee Shop
2970,"Runnymede, The Junction North",43.6517026,-79.4759978,Think Fitness,43.64796649019104,-79.48646216806426,Gym
2971,"Runnymede, The Junction North",43.6517026,-79.4759978,Little Bee Mart,43.660028468432024,-79.48012288085498,Food & Drink Shop
2972,"Runnymede, The Junction North",43.6517026,-79.4759978,RGLR,43.65999,-79.480636,Coffee Shop
2973,"Runnymede, The Junction North",43.6517026,-79.4759978,JP Sushi,43.66023,-79.479805,Sushi Restaurant
2974,Weston,43.7001608,-79.5162474,UP Express - Weston Station,43.700256,-79.51366,Train Station
2975,Weston,43.7001608,-79.5162474,P&M Restaurant,43.70110845129989,-79.5189817242212,Diner
2976,Weston,43.7001608,-79.5162474,Weston Lions Arena,43.69870670108964,-79.51854809647945,Skating Rink
2977,Weston,43.7001608,-79.5162474,Shoppers Drug Mart,43.701264,-79.519705,Pharmacy
2978,Weston,43.7001608,-79.5162474,Pizza Pizza,43.70058873986015,-79.5174993495782,Pizza Place
2979,Weston,43.7001608,-79.5162474,Dairy Queen,43.69537619844606,-79.50682684779167,Ice Cream Shop
2980,Weston,43.7001608,-79.5162474,Tim Hortons,43.7008152218159,-79.5116375548898,Coffee Shop
2981,Weston,43.7001608,-79.5162474,Popeyes Louisiana Kitchen,43.701045305368446,-79.51892076851034,Fried Chicken Joint
2982,Weston,43.7001608,-79.5162474,RBC Royal Bank,43.70011465792203,-79.51703268028007,Bank
2983,Weston,43.7001608,-79.5162474,Tim Hortons,43.70090969892793,-79.51169161495478,Coffee Shop
2984,Weston,43.7001608,-79.5162474,Subway,43.700943246034775,-79.51082954379928,Sandwich Place
2985,Weston,43.7001608,-79.5162474,Weston GO Station,43.70021244961973,-79.5133452504582,Train Station
2986,Weston,43.7001608,-79.5162474,Petro-Canada,43.696091,-79.520962,Gas Station
2987,Weston,43.7001608,-79.5162474,West Lions Park,43.698465872229214,-79.51687894119398,Soccer Field
2988,Weston,43.7001608,-79.5162474,Ali Baba's,43.69995547594193,-79.51410077761379,Middle Eastern Restaurant
2989,Weston,43.7001608,-79.5162474,Greenland Farm Supermarket,43.7016347647671,-79.51920133323222,Grocery Store
2990,Weston,43.7001608,-79.5162474,EZ LaundroMat,43.69861544476084,-79.5126073425028,Laundromat
2991,Weston,43.7001608,-79.5162474,Dollarama,43.701049,-79.510984,Discount Store
2992,Weston,43.7001608,-79.5162474,Raymore Park,43.696247086574765,-79.51449060408332,Park
2993,Weston,43.7001608,-79.5162474,Olympic convenience store,43.70448603955921,-79.51578933384089,Convenience Store
2994,Weston,43.7001608,-79.5162474,Weston Ford,43.70167144968069,-79.52210585649199,Gift Shop
2995,Weston,43.7001608,-79.5162474,Grattan Park,43.70622161954314,-79.52170483861298,Park
2996,"Scarborough Town Centre,Dorset Park, Wexford Heights",43.7453767,-79.2947155,Pho Metro,43.74536458313563,-79.29446212828603,Vietnamese Restaurant
2997,"Scarborough Town Centre,Dorset Park, Wexford Heights",43.7453767,-79.2947155,Crown Pastries,43.746098,-79.293142,Bakery
2998,"Scarborough Town Centre,Dorset Park, Wexford Heights",43.7453767,-79.2947155,Diana's Seafood Delight,43.74574539734533,-79.29163423555568,Fish Market
2999,"Scarborough Town Centre,Dorset Park, Wexford Heights",43.7453767,-79.2947155,Makkalchon Korean Restaurant 맛깔촌,43.74494499908732,-79.2964935606234,Korean Restaurant
3000,"Scarborough Town Centre,Dorset Park, Wexford Heights",43.7453767,-79.2947155,Ibrahim BBQ,43.74447414666509,-79.2974995139424,Middle Eastern Restaurant
3001,"Scarborough Town Centre,Dorset Park, Wexford Heights",43.7453767,-79.2947155,Arz Fine Foods,43.74389829414246,-79.30099567107857,Supermarket
3002,"Scarborough Town Centre,Dorset Park, Wexford Heights",43.7453767,-79.2947155,Diana's Oyster Bar & Grill,43.74565030746695,-79.29158004146461,Seafood Restaurant
3003,"Scarborough Town Centre,Dorset Park, Wexford Heights",43.7453767,-79.2947155,Patna Kebab House,43.743513095785126,-79.30163584158643,Indian Restaurant
3004,"Scarborough Town Centre,Dorset Park, Wexford Heights",43.7453767,-79.2947155,Shawarma Empire,43.743405300438305,-79.30364913090075,Middle Eastern Restaurant
3005,"Scarborough Town Centre,Dorset Park, Wexford Heights",43.7453767,-79.2947155,Ghadir Mid-Eastern Grocery,43.74363845933303,-79.30423348681926,Grocery Store
3006,"Scarborough Town Centre,Dorset Park, Wexford Heights",43.7453767,-79.2947155,Naan & Kabob Halal,43.74290326259434,-79.30514824489153,Middle Eastern Restaurant
3007,"Scarborough Town Centre,Dorset Park, Wexford Heights",43.7453767,-79.2947155,Wexford Restaurant,43.7460300445972,-79.29384330907153,Breakfast Spot
3008,"Scarborough Town Centre,Dorset Park, Wexford Heights",43.7453767,-79.2947155,Nasib's Shawarma & Falafel,43.743512,-79.3023,Middle Eastern Restaurant
3009,"Scarborough Town Centre,Dorset Park, Wexford Heights",43.7453767,-79.2947155,Jetsun's Juicyburger,43.7413,-79.289345,Burger Joint
3010,"Scarborough Town Centre,Dorset Park, Wexford Heights",43.7453767,-79.2947155,Big Moe's (Halal),43.744333584450956,-79.2977313160344,Burger Joint
3011,"Scarborough Town Centre,Dorset Park, Wexford Heights",43.7453767,-79.2947155,Tim Hortons,43.7455132382073,-79.2952139675617,Coffee Shop
3012,"Scarborough Town Centre,Dorset Park, Wexford Heights",43.7453767,-79.2947155,Super Hakka Restaurant,43.74289206733354,-79.30494945617208,Chinese Restaurant
3013,"Scarborough Town Centre,Dorset Park, Wexford Heights",43.7453767,-79.2947155,Swiss Chalet,43.74630421704906,-79.28923986561858,Restaurant
3014,"Scarborough Town Centre,Dorset Park, Wexford Heights",43.7453767,-79.2947155,Pizza Pizza,43.7447116,-79.2990406,Pizza Place
3015,"Scarborough Town Centre,Dorset Park, Wexford Heights",43.7453767,-79.2947155,OM KALTHOUM CAFE,43.7473335410292,-79.2838270969607,Hookah Bar
3016,"Scarborough Town Centre,Dorset Park, Wexford Heights",43.7453767,-79.2947155,PizzaLand,43.74294578432365,-79.30508024882042,Pizza Place
3017,"Scarborough Town Centre,Dorset Park, Wexford Heights",43.7453767,-79.2947155,FV Foods,43.74565821464605,-79.29248794140678,Asian Restaurant
3018,"Scarborough Town Centre,Dorset Park, Wexford Heights",43.7453767,-79.2947155,Sequoia Lounge,43.74564498729392,-79.29573737087405,Middle Eastern Restaurant
3019,"Scarborough Town Centre,Dorset Park, Wexford Heights",43.7453767,-79.2947155,Natural Food Depot,43.74548916848182,-79.29337521250254,Grocery Store
3020,"Scarborough Town Centre,Dorset Park, Wexford Heights",43.7453767,-79.2947155,Little Caesars Pizza,43.745473892980684,-79.2943633108266,Pizza Place
3021,"Scarborough Town Centre,Dorset Park, Wexford Heights",43.7453767,-79.2947155,Enterprise Rent-A-Car,43.74716867389015,-79.28920145178876,Rental Car Location
3022,"Scarborough Town Centre,Dorset Park, Wexford Heights",43.7453767,-79.2947155,Howden Road & Lawrence Avenue East,43.74682327475612,-79.28794384002686,Intersection
3023,"Scarborough Town Centre,Dorset Park, Wexford Heights",43.7453767,-79.2947155,Domino's Pizza,43.743789595827515,-79.30148725577797,Pizza Place
3024,"Scarborough Town Centre,Dorset Park, Wexford Heights",43.7453767,-79.2947155,Warrior Muay Thai,43.738710925933084,-79.2965012393443,Gym / Fitness Center
3025,"Scarborough Town Centre,Dorset Park, Wexford Heights",43.7453767,-79.2947155,Bus stop: 54 & 17,43.74748419238436,-79.28525696077558,Bus Station
3026,"Scarborough Town Centre,Dorset Park, Wexford Heights",43.7453767,-79.2947155,Cucina Manila,43.74349973548066,-79.30462952008224,Asian Restaurant
3027,"Scarborough Town Centre,Dorset Park, Wexford Heights",43.7453767,-79.2947155,Lawrence Ave E & Pharmacy Ave,43.743029014094425,-79.30453478465827,Intersection
3028,"Scarborough Town Centre,Dorset Park, Wexford Heights",43.7453767,-79.2947155,Bus Stop: 54 & 67,43.74330116517002,-79.30478910686521,Bus Station
3029,"Scarborough Town Centre,Dorset Park, Wexford Heights",43.7453767,-79.2947155,Kim Ling Indian Chinese Restaurant,43.747400944939095,-79.28400200879074,Indian Chinese Restaurant
3030,"Scarborough Town Centre,Dorset Park, Wexford Heights",43.7453767,-79.2947155,My Sonic (Aka HedgeHog),43.73726982333219,-79.2947896425336,Moving Target
3031,"Scarborough Town Centre,Dorset Park, Wexford Heights",43.7453767,-79.2947155,Kunafa's,43.742542,-79.30537,Dessert Shop
3032,"Scarborough Town Centre,Dorset Park, Wexford Heights",43.7453767,-79.2947155,Coffee In,43.7475437078872,-79.28360570466556,Filipino Restaurant
3033,York Mills West,43.7440391,-79.406657,GoodLife Fitness North York York Mills Centre,43.744871,-79.406289,Gym
3034,York Mills West,43.7440391,-79.406657,Auberge du Pommier,43.74696232135214,-79.407878758257,French Restaurant
3035,York Mills West,43.7440391,-79.406657,Starbucks,43.744871,-79.406289,Coffee Shop
3036,York Mills West,43.7440391,-79.406657,The Miller Tavern,43.74083522055517,-79.40572871344881,Pub
3037,York Mills West,43.7440391,-79.406657,Second Cup,43.744732433627526,-79.406180242375,Coffee Shop
3038,York Mills West,43.7440391,-79.406657,Swiss Chalet,43.74768690361453,-79.40675290842398,Restaurant
3039,York Mills West,43.7440391,-79.406657,Loblaws,43.73525,-79.404517,Grocery Store
3040,York Mills West,43.7440391,-79.406657,Tim Hortons,43.7449282,-79.405924,Coffee Shop
3041,York Mills West,43.7440391,-79.406657,Thai Express,43.74468610389848,-79.40608245111687,Thai Restaurant
3042,York Mills West,43.7440391,-79.406657,Subway,43.74518969225084,-79.40689050466237,Sandwich Place
3043,York Mills West,43.7440391,-79.406657,Tim Hortons,43.74624470656825,-79.40916761755943,Coffee Shop
3044,York Mills West,43.7440391,-79.406657,Yonge & York Mills,43.74423275668283,-79.40650022117964,Intersection
3045,York Mills West,43.7440391,-79.406657,Bento Box,43.744708183583064,-79.40616898419434,Japanese Restaurant
3046,York Mills West,43.7440391,-79.406657,York Mills Centre Food Court,43.74463727984939,-79.40650022117964,Food Court
3047,York Mills West,43.7440391,-79.406657,Cardio-Go,43.74460285688724,-79.40614841493664,Gym / Fitness Center
3048,York Mills West,43.7440391,-79.406657,Mr. Souvlaki,43.744813,-79.40548,Restaurant
3049,York Mills West,43.7440391,-79.406657,Afilias Canada,43.746939797774054,-79.40702965555546,Business Service
3050,York Mills West,43.7440391,-79.406657,Don Valley Golf Course,43.74913661150385,-79.40834718196666,Golf Course
3051,York Mills West,43.7440391,-79.406657,Kitchen Food Fair,43.751297901387304,-79.40139340223642,Convenience Store
3052,York Mills West,43.7440391,-79.406657,Tournament Park,43.75125720420175,-79.39971685409546,Park
3053,Davisville North,43.697936,-79.3972908,Balsamico,43.70150469426698,-79.3971619446229,Italian Restaurant
3054,Davisville North,43.697936,-79.3972908,Oriole Park,43.697113532958525,-79.39929342276933,Park
3055,Davisville North,43.697936,-79.3972908,Little Sister,43.70155150459908,-79.39716269656391,Indonesian Restaurant
3056,Davisville North,43.697936,-79.3972908,The Wallace Gastropub,43.69931353346797,-79.39691946842647,Gastropub
3057,Davisville North,43.697936,-79.3972908,La Salumeria,43.701254791219725,-79.39711671661385,Deli / Bodega
3058,Davisville North,43.697936,-79.3972908,Kay Gardner Beltline Trail,43.69645242120455,-79.39531322605507,Trail
3059,Davisville North,43.697936,-79.3972908,Tabülè,43.700931800454605,-79.39707754696065,Middle Eastern Restaurant
3060,Davisville North,43.697936,-79.3972908,Five Doors North,43.70223554183669,-79.39752587511825,Italian Restaurant
3061,Davisville North,43.697936,-79.3972908,St. Louis Bar & Grill,43.70156059631898,-79.3975579053515,Bar
